,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47
2015-01-19,0.07692734732756348,0.0597069110539541,-0.009020985985075915,0.163845103285932,0.1477996356932962,0.08459478365971929,0.14998741155313675,0.03640754389145234,0.08467610864336299,-0.025618100311689717,0.13162868965458377,0.20482770971408937,0.021742015237965092,-0.06206094552711556,0.049282940088080804,0.07971236278539766,-0.05098662544902378,0.14802364463027884,0.03255872503852685,0.05667547849648292,0.1573682261341047,-0.015143004140026485,0.08646233642782457,0.2451904727526593,0.23677330709507619,0.07611726283480126,-0.04412756919380532,0.031582094770877533,0.16073079506859408,0.060923856683953684,0.005229634726644727,-0.02305465891108837,0.06604026950223217,0.059356281101025164,-0.019200731243087032,0.07694755682948692,0.11263291095474647,-0.0008312679465855805,0.147789165710372,0.16645203201672573,0.11135971233357013,-0.05431315816321599,-0.029978822262998327,0.11339064553288776,0.013314652935893173,-0.04099120058807337,0.043158974029330374,0.03806659112039037
2015-01-20,-0.016968500285668594,-0.09691379604387224,-0.06049571845136782,0.04844255302710055,-0.06851857296171407,-0.019140088472663457,-0.06412127527687743,-0.10679923351184863,-0.0790916182903355,-0.02410076641562986,-0.031985847157814586,-0.08449783222589821,-0.09529820528551775,-0.06330055326726546,-0.07354000856701771,-0.07731218050212503,-0.08142336325876615,-0.028555880325031688,-0.03248968514094285,-0.024272485975448867,-0.11147773045895198,-0.04810214214047622,-0.07678841124302091,-0.0483484641907706,-0.07639896702641132,-0.03191991078486717,-0.02067252563328326,-0.05064300118605035,-0.04613204719182217,-0.03915107557248923,0.008620912342661605,0.011475196487389643,-0.06878401640309059,-0.06476508985695396,-0.006009446543981365,-0.04559523338036773,-0.025620410715059702,-0.04707748316247309,0.005896770958885223,-0.07279088813772132,-0.049859930471288304,-0.016340173987992725,-0.0719049797112603,-0.08891973389951842,-0.06471613256124624,-0.053729770981249696,-0.04080775109658841,-0.04116866245614621
2015-01-21,0.27669968955750235,0.16636789928633522,0.13506268640733635,0.08306388400872723,0.18760162047032383,0.21778005426179284,0.19331340172349162,0.18992697472894843,0.26914351830280525,0.14590810717936428,0.16651155284708488,0.22913620667166512,0.2655974268635527,0.121608007566437,0.28873042103816904,0.26567910456286115,0.22023235337837882,0.2553926347933295,0.18169819254078967,0.17398407826514078,0.26190372512434507,0.20535717141757903,0.15518935080620228,0.31355432976838055,0.32884991649727496,0.21929256780199857,0.14889721575345327,0.1269052491974892,0.1308882671246086,0.2285073867938568,0.07728014245561365,0.08940632859691791,0.23044304986060019,0.1822079401099677,0.11885950378127468,0.17869875124570386,0.21693473927738383,0.17268412355687032,0.18901179086922737,0.2973538147615408,0.1452202431815739,0.12882664326857027,0.07076999160654059,0.14722725122662889,0.104183103691081,0.19988574963257993,0.11567407350824552,0.2445320812743533
2015-01-22,0.13085989497570932,-0.040988596464003324,0.16794257838001975,0.10649537074396452,0.06602044557690834,0.029177640369161522,0.040371661426748806,0.07609160115594854,-0.05471186651341889,-0.0018253114998615845,0.009011217102203772,0.12010938944287282,-0.02600006214463059,0.07157443370729202,-0.07446589814504088,-0.039192617220301845,0.007770562098008053,-0.04988024733558835,0.0918174191343965,0.05484386166613937,0.09092676257658579,0.02743709411803381,0.024254295746220143,-0.14046551550781147,-0.1387269055092269,0.005116490072402424,0.13661200012439473,0.15136811360046493,-0.008212285989503904,0.007309946244917556,0.04347313799214121,0.10196563403046748,0.007985333871926126,0.06485187832090272,0.08143479476748669,0.009999316409292129,0.10680048472804446,0.15778069166963685,0.040676133362365564,-0.0691346362987204,-0.019426653823462165,0.09584463847380241,0.011050868593268707,-0.015123760991839666,-0.017604822421789068,0.0356536059410523,0.09637460771222062,-0.05100034179539718
2015-01-23,0.22129192723854194,0.16311905725769535,0.2204498152423201,0.13322388795049586,0.1464121239541689,0.25428067447703984,0.13816574299718024,0.19237055880037582,0.21148377033951418,0.18306845634955962,0.26196943770274683,0.15548688981949285,0.19724437730962227,0.22619969592467382,0.23636014741283096,0.2116156347946631,0.2028513228269731,0.24772607619619308,0.1987054649945658,0.23213507250102436,0.1746419240403016,0.2222043997462798,0.25622223096964364,0.20792687427133555,0.22392306594715794,0.2587089584186095,0.20894414949902393,0.2415626429968517,0.20028267212508818,0.22752916517024283,0.1728784829684587,0.20407500528949354,0.21556369594434702,0.2526899364789182,0.23448550721089978,0.21483204503088987,0.25363193087959984,0.22702483283245295,0.22505449249422899,0.2258235378054149,0.19626228233769194,0.1739144553950115,0.04873525270930187,0.17518906312285998,0.2119443118694374,0.22652886503099717,0.25506275862427596,0.25694256515747227
2015-01-26,0.20648595190151506,0.18010571284828103,0.20184708416312303,0.14868579268426385,0.12344490545010375,0.1933442974228649,0.12509490646632943,0.16889921607169872,0.21374882066333153,0.1641289760713051,0.19418222612020072,0.1577315897396787,0.20141412170805273,0.21546404053350918,0.18925945652722098,0.22166412245666128,0.21192978226400658,0.20142688973709558,0.21823614287102516,0.19350715966527135,0.1901399692898863,0.2127170317741283,0.18349432995841108,0.13058535488499617,0.19588120896923208,0.16725435662648824,0.210921610860107,0.18550575245677198,0.1782733896134728,0.19050281872226943,0.22127394191820726,0.21118730756977305,0.20334384229424188,0.2141281765210214,0.21583207967949106,0.1962536763937084,0.18728444431870322,0.18042012062138588,0.2099193438275333,0.18184307411093087,0.20275881750203273,0.22883891767953288,0.1014612875846379,0.11861070142701274,0.16031721234948465,0.17074679226576558,0.21926743972928459,0.2075211850073251
2015-01-27,0.05310204251080427,0.12830426838020592,0.09584708177871425,0.004250337992708351,0.041583601768648046,0.09031893146776185,0.06662358534466029,0.03934911289428184,0.06314251142475923,0.09936012585404994,0.08433521521108216,0.09984466686527242,0.029003066608927777,0.05920725925220757,0.0652029064182088,0.08946915853853246,0.05513930614944674,0.09319160224685875,0.07626237238340303,0.08769583583263629,0.03332522112662141,0.09997298501246552,0.08247399335691899,0.04325709441695565,0.07093534311529974,0.09789262400749821,0.06659030073074435,0.07601912792601043,0.06551286657262399,0.09159578225311396,0.09387896871654774,0.04300264951407752,0.06314713769572064,0.08834400074312587,0.06510867658336304,0.08669607432907875,0.08020200733897076,0.08220761754471931,0.1053579644115592,0.08986799179299598,0.07457037465124973,0.04257971095302553,0.04118581686443173,0.09223810345291543,0.07481556701220501,0.07546007960351454,0.07269503049625697,0.09036884649655612
2015-01-28,-0.03137127590153874,0.0647366594660475,0.01394035873090991,0.05005958527505824,-0.013151366244962904,0.022660043173899528,-0.015315297735646797,-0.03494386569612927,-0.020696759413972168,-0.035031862967718826,-0.0007069611310753885,-0.01044433153419955,-0.04531262895190164,0.001953837725123964,-0.04162768105912331,0.017225093043860044,-0.006251286400943696,-0.02138283983653478,0.003753555935034587,-0.006682323883814553,-0.0005478700185971014,-0.042222284092010905,-0.007103915331882015,-0.061722877204036956,-0.030677738083078707,0.0016286952639964645,-0.00946989847027004,0.016304353230391956,0.025372049481927828,-0.03859749252613844,0.016286952639964648,-0.037148271923406535,-0.038431938337215726,0.04338514069228188,-0.048467604576236674,-0.08106636784249067,-0.009029414952595785,-0.020118065492332395,-0.040672637224527096,-0.026553798151805606,-0.03755246278104669,0.00035845216280264066,0.0661035980453267,-0.033656719164234634,-0.041688334545755656,-0.01241159257193887,-0.010535311764148068,0.07165911149775897
2015-01-29,0.15489228482365083,0.09352608788642174,0.15151948621336037,0.10575279046325836,0.15200827576471762,0.18764645947197567,0.2770014379477741,0.1415849516114682,0.1685575446086413,0.07465770602724547,0.12595674714823674,0.17874601869482032,0.13428023540768008,0.1910689910376457,0.1783921109466896,0.12279116918536137,0.1695444172434217,0.1775044530461261,0.14970096804695415,0.153316403197127,0.11715953992997544,0.05484439801585647,0.17947794713914458,0.14205389821598208,0.14065358899254082,0.09642717695023277,0.13600732531268137,0.09984895498627588,0.1088774958000151,0.19225580020011387,0.12402394365507431,0.16553689551068532,0.16017452750866784,0.13421241774125334,0.12733972519025785,0.14047374658823875,0.16024360105780616,0.1510317013681724,0.1621872051422884,0.16968331787132537,0.13656493723663463,0.08301510311990216,0.2344841100237315,0.049602343577610876,0.12842355197037425,0.20118387039692462,0.14955327624006923,0.1345211137117662
2015-01-30,0.2589598789722504,0.2885222967239234,0.3055687992527121,0.27742266658497167,0.30036953643638936,0.265580512260161,0.1848022789943841,0.26065965709129874,0.28352388513898286,0.3028215123600941,0.25261892762085614,0.26276561208173116,0.2800696416844208,0.2600774868141985,0.27041883944781187,0.33091632408444016,0.2828989594017369,0.264694579353421,0.2894375618649494,0.2641308038673137,0.2989402114605883,0.3190730616240807,0.2617146232125682,0.3025570250950067,0.2933357660859081,0.24517770610993472,0.27158914588017213,0.25468880736630006,0.30241782127127653,0.2370914554207505,0.2967273678197916,0.26199402517305526,0.27099156375115896,0.2898511960840334,0.3076653082693915,0.2851699703545924,0.2564621646493201,0.2797962056020936,0.2665817854779918,0.2906426692532422,0.2680871754003311,0.30786715381380025,0.18964757468263402,0.340719753370639,0.2534056464054157,0.27621021567150117,0.26805635169650516,0.28868983846891294
2015-02-02,-0.08262226213377785,-0.10983348299977459,-0.07792113203047979,-0.01813664185600287,-0.07699766024887275,-0.1317633898759939,-0.11812645189145987,-0.1088172911711852,-0.11053199059232258,-0.08893542844265377,-0.11771518415170311,-0.07848664974330778,-0.095903352402338,-0.12205587439407785,-0.09711865618168575,-0.11781287578297406,-0.09600278408810996,-0.13544633951698712,-0.09648129907588751,-0.1326274512253522,-0.10218818068076892,-0.1408352883066127,-0.1344405880154038,-0.0730452507394375,-0.08322357525348377,-0.15128605563967412,-0.11346472816416642,-0.09850075661391591,-0.0973918447383442,-0.13376296107686791,-0.08679590714405572,-0.11884348520600037,-0.09542558315220376,-0.09503829673612199,-0.10805266150759885,-0.11665573953980292,-0.1454277892932049,-0.10534463954559965,-0.13042802233607653,-0.07811353234244853,-0.07233630281988346,-0.12149855979532603,-0.059209252439964936,-0.10008445478904875,-0.07243672882251313,-0.10864353430029872,-0.14350602338644744,-0.09497118034822592
2015-02-03,-0.06895658431299352,-0.0688803193290766,-0.0932152456165831,0.0210515180063591,-0.08298392900001127,-0.057737759162736005,0.06034701632297284,-0.038378754051693414,-0.033446623736962416,-0.06924983547695797,-0.009405932677728953,-0.027616042708474568,-0.007356126722903602,-0.007385648652161768,0.00676125984835155,-0.04841719406377858,-0.019874900824829046,-0.05801329716914556,-0.0728401941069053,-0.07447128069841899,0.09500279843316509,-0.06619480783089206,-0.011757354343141903,0.07161455081968139,-0.007181455308126116,-0.06117706392131238,-0.07558130523852605,-0.12495033550480335,-0.07105657754755774,-0.10124767053557589,-0.09716773991209728,-0.08504947998377431,-0.04588618066204511,-0.07598378754074572,-0.06424340830692725,-0.04977963109904295,-0.0636106549564939,-0.049973983799992544,-0.1136557374027832,0.01350308442660814,0.010700961307853848,-0.05325436217272913,-0.007436255021127943,-0.06970201302676222,-0.03705715568523616,-0.06311763873788252,-0.06312649531665995,-0.09105571649134823
2015-02-04,0.1682212181236189,0.15513860574896524,0.16908768472227867,0.17372965429023543,0.08342803905102533,0.16677144876930255,0.11940973767594291,0.1563271066399719,0.1919634361920062,0.14210814866077265,0.19693196527392928,0.14746956449966891,0.1276210337842028,0.15567172134217813,0.19565612887965056,0.1394029621988581,0.1664796743837232,0.15985324683264387,0.15552066782384277,0.16489115228618026,0.1420643579013855,0.14888415363717425,0.20649434182796317,0.18651222469481613,0.19152405250512194,0.17857871678068182,0.13667637238825434,0.1297008488395889,0.13846318298055021,0.14479685208404147,0.16584101814007732,0.1482196657658,0.18148686603189063,0.18444840064707135,0.16947319101418667,0.19668521172524792,0.19168051836450514,0.17100955782526853,0.16738181323019832,0.18111513660810444,0.16374988637159116,0.1727252699374359,0.10885522854543128,0.150496293222926,0.16848789892797641,0.19244193634373627,0.16988329885631212,0.1649925106730763
2015-02-05,0.24695608109246892,0.25572034560258333,0.25928441262726676,0.15347432025841257,0.26068894346345367,0.25199236603686925,0.17785371162237715,0.2311541866086217,0.26239509539005307,0.2707361732443323,0.24279562900440507,0.20693150363975002,0.2838249540372583,0.15666952258650413,0.26778195949745337,0.27970263512131033,0.2694093848751685,0.24930508449480074,0.25554957594410804,0.24370541268494794,0.1882816762500175,0.25850747999796597,0.2767154546320861,0.29109362868345584,0.2847615539485149,0.21134978517540953,0.2489094835866577,0.2562121090570615,0.24556508138187153,0.22295899889024345,0.2564586215632551,0.2841851279984035,0.2821566892623094,0.28558793669133353,0.2559985632932132,0.26560394031847934,0.24688129087102892,0.25640917144973724,0.23912401958081897,0.2619876854995774,0.27846835044708546,0.25513453941920927,0.16390299596661853,0.229080234086454,0.24348916069598167,0.2647888745170628,0.24481299681956226,0.1907158027333303
2015-02-06,0.2533041906240714,0.2893076228733577,0.28354302499924594,0.18973135639493027,0.31800006964754357,0.2848978982955777,0.24525217369220628,0.30990208256943197,0.28907554479004793,0.28040334351496804,0.27299371449166365,0.2642788571202744,0.2894625825904586,0.2778608473790199,0.2940417265790036,0.2938147093884764,0.30938394354646626,0.2815627699519392,0.28827953865383593,0.2706982381224782,0.3119948822324247,0.28317092888228823,0.28121308636016096,0.3496211741006186,0.30709087712622485,0.2387073708649963,0.27403649939974395,0.294773869068199,0.2734067797406698,0.26406509464893924,0.26581278962314736,0.26794390747435015,0.28816000518621226,0.3257906349625054,0.25172109516274027,0.28217176405009475,0.28326298893195,0.28960910748625546,0.29229065767627394,0.30812185328447944,0.2944234624917375,0.28957657317551105,0.17483132639252316,0.29513246947107014,0.2577999503791531,0.2964109473858763,0.2797003614079954,0.2663082751260393
2015-02-09,0.13759609163420333,0.09799484908162738,0.14251627157341057,-0.019142373004016937,0.10140655945240462,0.10909158407750878,0.1496365289310344,0.12536420858475023,0.13832779216300242,0.09793170496484695,0.08775682587234382,0.13220257182722225,0.09669918964723216,0.08840079946027238,0.13565163845029327,0.13366645490097903,0.14815200450010282,0.11892206262467138,0.11494759838869457,0.11821783701691417,0.15195125586241795,0.09443997991173725,0.12881110613510743,0.12461973462774747,0.1434663254220687,0.08628836364508005,0.15171892407395868,0.09902636366109378,0.13704442414065227,0.08159497230850783,0.10681863688149293,0.06370421955674826,0.12221736609313968,0.10744284780691771,0.11839811106024146,0.1125589673146077,0.11360277330611919,0.11764086367503504,0.09963346301288721,0.1500687417548917,0.11150793108071681,0.07696279702408151,0.12426318877074286,0.08989794164897458,0.1418833843571305,0.12002756668448739,0.11228638717690292,0.13733435686006767
2015-02-10,0.010736429924317722,0.0760888740259307,0.09138738292819082,0.1500141829086387,0.10065903123455114,0.08381838057952536,0.14338919835994657,0.09200023907403909,0.07192540458995958,0.1345572301188313,0.019623205535074534,0.1736732616471385,0.07673016785373338,0.03979781290329921,0.09942681201562777,0.1097147459559016,0.0954744562185725,0.06813066103017718,0.06388332453217098,0.06759492402183243,0.13744100386685343,0.07072355103142822,0.04613772899800238,0.15836222088503404,0.07586956647865507,0.06680445286242137,0.07898301065805487,0.05803504293905273,0.05129290234280777,0.02690831305880518,0.053881213395269564,0.08542968855873946,0.08743068917965102,0.1080349947421531,0.06777591299766099,0.09791310794481654,0.03985035031572348,0.0815761416566106,0.04316382225802302,0.10243156641060851,0.11268985768240444,0.07872996348812145,0.11303290473649276,0.08195185645463557,0.10518062266530419,0.09733664239197774,0.04789990128995775,0.053180393233206356
2015-02-11,0.2127730439855207,0.20132357927763264,0.27508416678318914,0.2004096796154112,0.19397590789350425,0.24376725502518773,0.2713561312095069,0.18865146654162823,0.24464522270023792,0.2388592638908486,0.2577660555667651,0.20292958757054658,0.28832766930291437,0.20824246086082432,0.2624089452894778,0.27861652259247016,0.2382136214528965,0.263636123824025,0.2601613673214519,0.2296469898368288,0.20320119601682207,0.21848212338553838,0.21028157271879844,0.31580639462313115,0.2831866299276272,0.21514256860289474,0.2022475539388167,0.21635914308097692,0.2388944500782099,0.21076960031747446,0.24371230673259603,0.2475374791010827,0.2475290440561673,0.24388076662962052,0.20559482076252578,0.25044154456480905,0.20870470132218757,0.2434838375160307,0.2546834081521159,0.28119836934042874,0.23940392679109934,0.2121989789287077,0.19623317413356087,0.20757271829454255,0.22172696466384634,0.24173031217876323,0.2135481041126032,0.20450091593764166
2015-02-12,0.08777458319658421,0.11218782201757123,0.12711665488472548,0.062341416586233225,0.07673184395807985,0.142624992942117,0.1650573589806018,0.12196831129549159,0.10376259571816372,0.07731621893983172,0.12764892309727113,0.14319378459102214,0.1784544840107781,0.07629843251328053,0.1051568170287934,0.1012293301722694,0.10952112418417688,0.15014200312405182,0.17008477333463706,0.10939743147970607,0.10032354895055402,0.07138383891674738,0.11861692077514463,0.11028373353536307,0.11895683222286363,0.09417154133016127,0.15368818530498268,0.0592497793998214,0.10591358263016205,0.08882256233052589,0.06786346663084386,0.13318051927870397,0.13063410529572025,0.1486206802548911,0.07321195865132779,0.11286667095470629,0.14867035212834004,0.11777688173887632,0.16921454159097823,0.12925887617199752,0.03010359020579577,0.11668653541875765,0.1513270003689322,0.11932352752391293,0.10382541602870206,0.12549404035206113,0.12122761600612107,0.06306477407235815
2015-02-13,0.135328285556705,0.048328845145778676,0.07412868252278924,0.12505047488883014,0.13417197547268295,0.07629284770714065,0.009305372392989583,0.08156058964473006,0.0855698381978336,0.041252169591959695,0.061092599766448936,0.03531107826404981,-0.01641054165514747,0.09669335804737964,0.11347166318485677,0.11812437733286212,0.12570859541209803,0.0928465423822775,0.06144397536096835,0.10061632919112931,0.0952589358672839,0.11444336853266353,0.07158566793200127,0.13970746126060393,0.09733296766867904,0.16268834625258985,0.11451711402780959,0.1171835197738746,0.11527288485388153,0.10018590613776053,0.13670004816576162,0.10121978905990614,0.09075274871617005,0.08603496501362407,0.0930350030920952,0.11720087165508544,0.08405395857538703,0.10181698297157905,0.10129305255835189,0.08812634869623001,0.16492095496838396,0.08343748479570208,-0.024377369047745807,0.050110304950091104,0.12727219270787443,0.089005510677579,0.09834226875910927,0.055456130353129275
