datetime,rank_ic
2015-01-05,0.08783191308513438
2015-01-06,0.12388766852574885
2015-01-07,0.2328023674257631
2015-01-08,-0.22108727015563973
2015-01-09,-0.0856044150587234
2015-01-12,0.2209165805159337
2015-01-13,0.3843969587586438
2015-01-14,-0.10673974782926551
2015-01-15,0.09876070740704045
2015-01-16,-0.0940649881997405
2015-01-19,0.09730901894288206
2015-01-20,-0.02917559604306047
2015-01-21,0.19365391260657672
2015-01-22,0.017726625858386125
2015-01-23,0.26554204655622604
2015-01-26,0.1757000677772625
2015-01-27,0.08322101437321579
2015-01-28,-0.0049114409380406196
2015-01-29,0.16020793398879657
2015-01-30,0.24199988167677974
2015-02-02,-0.09779280301121959
2015-02-03,-0.04646136625042506
2015-02-04,0.17535394557817405
2015-02-05,0.24188609134432748
2015-02-06,0.25502875008841686
2015-02-09,0.11851837409181945
2015-02-10,0.04148166107122756
2015-02-11,0.1955976055288083
2015-02-12,0.15882776326949036
2015-02-13,0.07056528091746411
2015-02-16,-0.1078539209836532
2015-02-17,-0.11677139105825994
2015-02-25,-0.0940389174434224
2015-02-26,-0.13417383270039834
2015-02-27,-0.0037838608370162645
2015-03-02,-0.05063527261112852
2015-03-03,-0.1176956405590078
2015-03-04,0.23838428921654106
2015-03-05,0.08679613460529341
2015-03-06,0.20788107970578482
2015-03-09,0.0971894081961794
2015-03-10,0.1332081111504668
2015-03-11,0.06035684632008966
2015-03-12,0.27129222403612646
2015-03-13,0.026217684754270124
2015-03-16,0.11079067431197946
2015-03-17,-0.09551847403784645
2015-03-18,0.15547115461734973
2015-03-19,-0.022729090018647778
2015-03-20,0.16469771110759865
2015-03-23,-0.04288959344757889
2015-03-24,0.27610832000528784
2015-03-25,0.04296781259358835
2015-03-26,0.02515866638240648
2015-03-27,0.14657409543452335
2015-03-30,0.15035507245287608
2015-03-31,0.025109744262829425
2015-04-01,-0.1867058426989254
2015-04-02,0.06511991735875376
2015-04-03,0.12763098277138657
2015-04-07,0.09892667878508514
2015-04-08,0.29038344173973685
2015-04-09,0.021946593224949268
2015-04-10,0.019369060153309046
2015-04-13,-0.014321029339702645
2015-04-14,0.11455633942753143
2015-04-15,0.003869767218114085
2015-04-16,-0.0407484236574839
2015-04-17,0.3109369106384374
2015-04-20,0.13427628417214985
2015-04-21,-0.07294858912018633
2015-04-22,0.058348528550431544
2015-04-23,0.09565546481206312
2015-04-24,0.08432860719272707
2015-04-27,0.24621865039567828
2015-04-28,0.17108658576412467
2015-04-29,0.1718190488176795
2015-04-30,0.1864921448366369
2015-05-04,0.07892938759499576
2015-05-05,0.29407088601321524
2015-05-06,-0.0044594692162099134
2015-05-07,0.23006544161871503
2015-05-08,0.041270234476014314
2015-05-11,-0.01750831646957368
2015-05-12,-0.01688478618746943
2015-05-13,0.00968112295239359
2015-05-14,0.21111505240079897
2015-05-15,0.2583865759896833
2015-05-18,0.006697306182680349
2015-05-19,-0.2104909836347483
2015-05-20,-0.047749044704784444
2015-05-21,-0.030767338504682093
2015-05-22,-0.005582013005507014
2015-05-25,-0.012367422335673775
2015-05-26,0.14698038026686663
2015-05-27,-0.04487836145008842
2015-05-28,0.12537156274382552
2015-05-29,0.01915178718902925
2015-06-01,0.11044578480025057
2015-06-02,0.12174697181814345
2015-06-03,0.15392896789112523
2015-06-04,0.03882602243073375
2015-06-05,-0.07774188081845067
2015-06-17,0.23544235742470845
2015-06-18,0.023446460930996386
2015-06-19,0.00517582947129275
2015-06-23,-0.09497571420039806
2015-06-24,-0.022084702327555484
2015-06-25,-0.30509979302108275
2015-06-26,0.009218481025374458
2015-06-29,-0.024188877522671518
2015-06-30,0.2601978279009455
2015-07-01,-0.1802763562543047
2015-07-02,-0.2398499109041022
2015-07-03,-0.04027557272769032
2015-07-06,-0.21368738315735347
2015-07-07,0.011379224870419511
2015-07-08,0.23043059441271416
2015-07-09,0.292429651912808
2015-07-10,-0.22729295264622246
2015-07-13,0.2686401042853936
2015-07-14,-0.151713736433772
2015-07-15,0.09639753254822415
2015-07-16,-0.4426868873253445
2015-07-17,0.10472183948929678
2015-07-20,-0.03904772091651427
2015-07-21,-0.0157941157263654
2015-07-22,0.06447382941170805
2015-07-23,0.12282969897290576
2015-07-24,0.08626951808681435
2015-07-27,0.5505861743281341
2015-07-28,0.16804856881154662
2015-07-29,0.261933249562604
2015-07-30,0.037890734464368706
2015-07-31,0.4636493438310339
2015-08-03,0.17774401344128815
2015-08-04,0.11960281082830182
2015-08-05,0.40367163926922794
2015-08-06,0.45861709135258166
2015-08-07,0.03971340219336848
2015-08-10,0.062291517197799975
2015-08-11,0.19142672673332445
2015-08-12,-0.014180089066239592
2015-08-13,-0.1389469702404633
2015-08-14,-0.14095117594685685
2015-08-17,-0.06548322899061713
2015-08-18,-0.10635347315292888
2015-08-19,0.09342199623934405
2015-08-20,-0.020641700096071948
2015-08-21,-0.0978226161106367
2015-08-24,-0.030632216327542264
2015-08-25,0.2636502929080409
2015-08-26,-0.013077907609657057
2015-08-27,0.014296551411638712
2015-08-28,0.04425519240156684
2015-08-31,-0.1708306684198116
2015-09-01,0.3478922267989905
2015-09-02,0.23043164260461635
2015-09-07,-0.12375801187980208
2015-09-08,0.31763377670630694
2015-09-09,0.01235185536194812
2015-09-10,-0.3873131720658975
2015-09-11,-0.041192390265558265
2015-09-14,0.3765531368708903
2015-09-15,0.03840400489580196
2015-09-16,0.28764657294716345
2015-09-17,0.12147991394334726
2015-09-18,0.19355580706940684
2015-09-21,0.023016612104953683
2015-09-22,-0.02363282433519882
2015-09-23,0.07010713363013327
2015-09-24,-0.012532295457137533
2015-09-25,-0.20699974506222318
2015-09-28,0.09053368739063923
2015-09-29,0.22731925009297274
2015-09-30,0.1922457835037188
2015-10-08,-0.04405221213096996
2015-10-09,-0.05366640155179014
2015-10-12,0.0025307922247335274
2015-10-13,-0.007718318672813764
2015-10-14,-0.09042698396452144
2015-10-26,0.0201817569217132
2015-10-27,-0.07812296448400124
2015-10-28,0.14922220991501273
2015-10-29,-0.029304339528793237
2015-10-30,0.1610880380619415
2015-11-02,0.4362270552221817
2015-11-03,0.007453400017389949
2015-11-04,0.06987122818157933
2015-11-05,-0.010972224122849927
2015-11-06,0.12238875618234853
2015-11-09,0.0586748268157525
2015-11-10,0.027446445118441305
2015-11-11,0.1303463190249052
2015-11-12,0.009011052463640175
2015-11-13,-0.02205203425610358
2015-11-16,0.12054689686608071
2015-11-17,0.3590678241364949
2015-11-18,0.011359469444694948
2015-11-19,0.13963601319222638
2015-11-20,0.2358188697020562
2015-11-23,0.12215216570985703
2015-11-24,0.2792071652859859
2015-11-25,0.07653105221792061
2015-11-26,0.09606737559933069
2015-11-27,-0.12767795717455616
2015-11-30,0.1226932559270982
2015-12-01,0.14328348524020254
2015-12-02,-0.08456631188808895
2015-12-03,0.024651504306373116
2015-12-04,-0.062123904270661105
2015-12-07,0.135201078360002
2015-12-08,0.17115157580223891
2015-12-09,0.058529585418524335
2015-12-10,0.06515881752763622
2015-12-11,0.2987415354085679
2015-12-14,0.22904302034363402
2015-12-15,0.06377718768270332
2015-12-16,-0.02106177166098848
2015-12-17,0.18166216086308787
2015-12-18,0.23994260127104006
2015-12-21,0.04448228080421346
2015-12-22,0.17389477599542372
2015-12-23,0.0035283777643750425
2015-12-24,0.13434560592939884
2015-12-25,-0.03689057759971802
2015-12-28,0.18133102574116797
2015-12-29,-0.07322741095460954
