datetime,rank_ic
2015-01-05,0.0734569907308672
2015-01-06,0.11521509256335632
2015-01-07,0.1630686645835955
2015-01-08,-0.2259671757723993
2015-01-09,-0.058032986008834886
2015-01-12,0.23234199236082032
2015-01-13,0.371494530125091
2015-01-14,-0.08958851056526627
2015-01-15,0.2115263561751836
2015-01-16,-0.07074822488998285
2015-01-19,0.05413578376414721
2015-01-20,-0.09900419876562316
2015-01-21,0.22174880319324997
2015-01-22,0.08816530466402112
2015-01-23,0.21962246419257014
2015-01-26,0.12486539878492958
2015-01-27,0.10120089472080471
2015-01-28,-0.04757420854772579
2015-01-29,0.16007681983370484
2015-01-30,0.25242425944811786
2015-02-02,-0.09323734032757744
2015-02-03,-0.026371693390242854
2015-02-04,0.11304879754388049
2015-02-05,0.2449834890019896
2015-02-06,0.2534343584052402
2015-02-09,0.14106805402480926
2015-02-10,0.10538330139855562
2015-02-11,0.22619247744205256
2015-02-12,0.14898883649339478
2015-02-13,0.07440583062546231
2015-02-16,-0.13503334043496817
2015-02-17,0.008269338665052042
2015-02-25,-0.11523346325608687
2015-02-26,-0.06122997861536537
2015-02-27,0.029928914940972738
2015-03-02,-0.04244962568817288
2015-03-03,-0.0798172680312687
2015-03-04,0.19701307798158516
2015-03-05,0.04459348103039208
2015-03-06,0.27982139583708143
2015-03-09,0.13102096802425908
2015-03-10,0.08227835489074108
2015-03-11,0.08441229834395221
2015-03-12,0.26291442297539863
2015-03-13,0.043033693948328094
2015-03-16,0.05200492546259712
2015-03-17,-0.10932691829628444
2015-03-18,0.11587695526335885
2015-03-19,-0.0009535684233294391
2015-03-20,0.14101843484095417
2015-03-23,-0.07190165418663493
2015-03-24,0.28703519865492105
2015-03-25,0.019960526338998835
2015-03-26,0.06488894719867054
2015-03-27,0.11716799440826417
2015-03-30,0.10778273061738278
2015-03-31,0.050492815664488135
2015-04-01,-0.1798922072732971
2015-04-02,0.04376366759351396
2015-04-03,0.09468940976251256
2015-04-07,0.07548598109797687
2015-04-08,0.28631747679759867
2015-04-09,0.028985018757116995
2015-04-10,0.03262745305891022
2015-04-13,-0.04908442774677406
2015-04-14,0.09781122330584666
2015-04-15,-0.011844363090108471
2015-04-16,-0.023384250609593878
2015-04-17,0.23652852714958095
2015-04-20,0.10026798837427753
2015-04-21,-0.10260353831880202
2015-04-22,0.06062615345511609
2015-04-23,0.0924432263064309
2015-04-24,0.10826547973140918
2015-04-27,0.2547762675591055
2015-04-28,0.16239275920521287
2015-04-29,0.1526390539263466
2015-04-30,0.2251048581542635
2015-05-04,0.10920877480522666
2015-05-05,0.2556189435806899
2015-05-06,-0.020748445488843227
2015-05-07,0.23450157031671792
2015-05-08,0.0583984401769242
2015-05-11,0.05830223473865302
2015-05-12,-0.0174064725270203
2015-05-13,0.0073371759512307335
2015-05-14,0.19290834603568216
2015-05-15,0.29864644965387227
2015-05-18,-0.008399172246307719
2015-05-19,-0.25143735734883893
2015-05-20,0.02173368663802389
2015-05-21,-0.06533283041146662
2015-05-22,-0.023488889400202582
2015-05-25,-0.049891106082099665
2015-05-26,0.15481406723080507
2015-05-27,-0.032974705408699616
2015-05-28,0.11548364044714411
2015-05-29,0.07018494420024655
2015-06-01,0.14021166965621168
2015-06-02,0.1552173423715901
2015-06-03,0.1419885360013732
2015-06-04,0.050999937508668755
2015-06-05,-0.0997042600762036
2015-06-17,0.21470065416750975
2015-06-18,0.0035544403950314545
2015-06-19,0.11907166063001914
2015-06-23,-0.10925951714847738
2015-06-24,-0.000542578025152206
2015-06-25,-0.2749220244495573
2015-06-26,0.021790794276964776
2015-06-29,-0.09449324274671445
2015-06-30,0.277787883618574
2015-07-01,-0.14182182512798047
2015-07-02,-0.3281222159917208
2015-07-03,-0.11187312270711276
2015-07-06,-0.2397759372883697
2015-07-07,-0.029192156041611326
2015-07-08,0.2879830321633067
2015-07-09,0.31717716847844396
2015-07-10,-0.3555133977384421
2015-07-13,0.18279073886644653
2015-07-14,-0.09678256286171454
2015-07-15,0.15170996416060908
2015-07-16,-0.33596162356218884
2015-07-17,0.10234548919155641
2015-07-20,-0.027241159816131254
2015-07-21,-0.08087792938735584
2015-07-22,0.024106561451235766
2015-07-23,0.14894960384580236
2015-07-24,0.10817403321363152
2015-07-27,0.5444756000494781
2015-07-28,0.23971961752575413
2015-07-29,0.22069836065699017
2015-07-30,0.10932787796363759
2015-07-31,0.41850187977835646
2015-08-03,0.1508935665446914
2015-08-04,0.1571213557210867
2015-08-05,0.32676757296561876
2015-08-06,0.4285549374221445
2015-08-07,0.007478321856678717
2015-08-10,0.09904043914839873
2015-08-11,0.1750791336288869
2015-08-12,-0.014744326352868042
2015-08-13,-0.1244963444619087
2015-08-14,-0.13210351296152678
2015-08-17,-0.03470417685309235
2015-08-18,-0.08615104957927834
2015-08-19,0.08349483468859975
2015-08-20,-0.04357275410416911
2015-08-21,0.004106476976087214
2015-08-24,0.18998662379453474
2015-08-25,0.3525832398588176
2015-08-26,0.03954125825134528
2015-08-27,-0.05034957662874672
2015-08-28,0.01840468973045788
2015-08-31,-0.25681684608069477
2015-09-01,0.3525289253241381
2015-09-02,0.24597584682385024
2015-09-07,-0.3312763632391531
2015-09-08,0.21557752633529081
2015-09-09,0.037039584387171295
2015-09-10,-0.33572559037377564
2015-09-11,-0.037341350232446814
2015-09-14,0.3015107959939065
2015-09-15,0.007909312591675228
2015-09-16,0.22233711560745797
2015-09-17,0.23939213605813855
2015-09-18,0.1783014088378386
2015-09-21,0.04990383744299755
2015-09-22,0.07912749895313619
2015-09-23,0.07267549033653634
2015-09-24,0.01900857092045792
2015-09-25,-0.1692143730035529
2015-09-28,0.0495737897718381
2015-09-29,0.25183313037327637
2015-09-30,0.24953945111947046
2015-10-08,0.014774302907339217
2015-10-09,-0.007588850782244362
2015-10-12,0.0025117095337950346
2015-10-13,-0.07057219294230888
2015-10-14,-0.08178755616449884
2015-10-26,0.006055458685542505
2015-10-27,-0.09217049701183423
2015-10-28,0.1455494004909417
2015-10-29,-0.02113275257645567
2015-10-30,0.16701475393839568
2015-11-02,0.46546817845262956
2015-11-03,-0.04457981252731295
2015-11-04,0.05216282706573787
2015-11-05,0.051390916308959776
2015-11-06,0.10634070789718988
2015-11-09,0.05671933078888554
2015-11-10,0.02086221577331031
2015-11-11,0.08697334931288286
2015-11-12,0.034850692971959356
2015-11-13,0.0035266417022689327
2015-11-16,0.19122055298148474
2015-11-17,0.30582130995001794
2015-11-18,0.07564069927222004
2015-11-19,0.14215744900872568
2015-11-20,0.2664077814359313
2015-11-23,0.10986493919289586
2015-11-24,0.28363837952751964
2015-11-25,0.16067180530798722
2015-11-26,0.1739438469977938
2015-11-27,-0.14226652187615585
2015-11-30,0.17426953332130693
2015-12-01,0.14223910870202996
2015-12-02,-0.10189853004684828
2015-12-03,-0.05258747045544221
2015-12-04,0.05370401535326177
2015-12-07,0.13150276259943838
2015-12-08,0.1659182044982723
2015-12-09,0.023890820435295366
2015-12-10,0.10654152671977628
2015-12-11,0.2925775630568591
2015-12-14,0.22714393210398476
2015-12-15,0.04082231440842071
2015-12-16,-0.04222203790997046
2015-12-17,0.20626853716234356
2015-12-18,0.21934633480226373
2015-12-21,0.016077074401937425
2015-12-22,0.17395292672368307
2015-12-23,0.02891174712647935
2015-12-24,0.13936105113740507
2015-12-25,-0.0421841545132654
2015-12-28,0.17711998704297446
2015-12-29,-0.1091523582126856
