datetime,rank_ic
2015-01-05,0.08198101506815311
2015-01-06,0.13603295819740246
2015-01-07,0.21651463157891052
2015-01-08,-0.18243313506281847
2015-01-09,-0.14118904576394575
2015-01-12,0.2686090518809789
2015-01-13,0.34995899561049637
2015-01-14,-0.1514185515412083
2015-01-15,0.17221477279959121
2015-01-16,-0.08351060535338244
2015-01-19,0.033279205956496014
2015-01-20,-0.007714341314104216
2015-01-21,0.2104197126717028
2015-01-22,0.13677581331769567
2015-01-23,0.20453628486674041
2015-01-26,0.19893721316133572
2015-01-27,0.07756138057178089
2015-01-28,-0.040079525670818975
2015-01-29,0.16559843376355404
2015-01-30,0.2743200266078505
2015-02-02,-0.141268561877364
2015-02-03,-0.061889034448588495
2015-02-04,0.14238762227124324
2015-02-05,0.23272133697234748
2015-02-06,0.2946916898092077
2015-02-09,0.10624238656385177
2015-02-10,0.0741090811678326
2015-02-11,0.1885844681848717
2015-02-12,0.13392657133874053
2015-02-13,0.08720862697885695
2015-02-16,-0.1122691065226694
2015-02-17,-0.06132112759197486
2015-02-25,-0.04476259381182624
2015-02-26,-0.04798577542417389
2015-02-27,0.10449080731000249
2015-03-02,-0.02221498128962755
2015-03-03,-0.03998322193545198
2015-03-04,0.1661083002341408
2015-03-05,0.03055178199672993
2015-03-06,0.2679229031591804
2015-03-09,0.1145379293785448
2015-03-10,0.14619579189544274
2015-03-11,0.10874919276007594
2015-03-12,0.22747323814396989
2015-03-13,0.0909913257474233
2015-03-16,0.11262547638800396
2015-03-17,-0.08473243537880336
2015-03-18,0.10505331776338102
2015-03-19,0.0014543279215279922
2015-03-20,0.17135446983754124
2015-03-23,-0.02601172896423217
2015-03-24,0.28306323220325186
2015-03-25,0.03031246827481064
2015-03-26,0.07485281335585549
2015-03-27,0.10634069657744313
2015-03-30,0.15248647748146676
2015-03-31,0.02708043293378853
2015-04-01,-0.17955121830474674
2015-04-02,0.033847667483481926
2015-04-03,0.11538640055697379
2015-04-07,0.06581961147482236
2015-04-08,0.3057101707694341
2015-04-09,-0.010417842281636856
2015-04-10,0.038063423896341014
2015-04-13,-0.05233144811195418
2015-04-14,0.05485266435231641
2015-04-15,-0.020058393633883335
2015-04-16,-0.03258716497397738
2015-04-17,0.2956699520584264
2015-04-20,0.12375205826122514
2015-04-21,-0.07337853873872956
2015-04-22,0.0520350539844622
2015-04-23,0.0674559384072135
2015-04-24,0.09000126017335812
2015-04-27,0.2601151519492179
2015-04-28,0.1752533604275635
2015-04-29,0.17473522501630906
2015-04-30,0.20879188369824989
2015-05-04,0.10049526916643511
2015-05-05,0.27911427890510915
2015-05-06,-0.007883516725061488
2015-05-07,0.2282777556205027
2015-05-08,0.017196227144923935
2015-05-11,0.08847133414902283
2015-05-12,-0.01993924175173261
2015-05-13,0.05637858792358448
2015-05-14,0.24434910114233072
2015-05-15,0.2786497557192196
2015-05-18,-0.007635172715879921
2015-05-19,-0.20889642565996563
2015-05-20,-0.004229807306450487
2015-05-21,-0.033904040321214
2015-05-22,-0.03622309476369878
2015-05-25,-0.025996302200764695
2015-05-26,0.17895502481385378
2015-05-27,-0.012414208189696078
2015-05-28,0.10770630829024991
2015-05-29,0.039279022428525615
2015-06-01,0.16158725130544171
2015-06-02,0.1207896382323511
2015-06-03,0.18540315993057765
2015-06-04,0.08058241920709168
2015-06-05,-0.12013928749091188
2015-06-17,0.2020989064317858
2015-06-18,0.016444067135439493
2015-06-19,0.017529674485218458
2015-06-23,-0.10463072205240354
2015-06-24,0.01989908323983909
2015-06-25,-0.30942110150680785
2015-06-26,0.03432458197996147
2015-06-29,-0.03631312856739076
2015-06-30,0.25996586647232234
2015-07-01,-0.11264566955838169
2015-07-02,-0.2202042766031775
2015-07-03,-0.10774018193800876
2015-07-06,-0.16915647393365293
2015-07-07,-0.011592031153710474
2015-07-08,0.22959428139282187
2015-07-09,0.3935642847349546
2015-07-10,-0.2575926954226743
2015-07-13,0.11353212815417348
2015-07-14,-0.08470727357639733
2015-07-15,0.2389366972415143
2015-07-16,-0.396414299433659
2015-07-17,-0.02095232781979105
2015-07-20,-0.0802155274057057
2015-07-21,-0.020172102189025633
2015-07-22,0.061950508887118304
2015-07-23,0.10921894490495154
2015-07-24,0.11589079769533316
2015-07-27,0.5125608968077024
2015-07-28,0.22041403885159083
2015-07-29,0.18485418519371305
2015-07-30,0.1083643603280279
2015-07-31,0.3591931508704018
2015-08-03,0.1720932233884072
2015-08-04,0.1391589740136955
2015-08-05,0.3636409487579421
2015-08-06,0.505685160667584
2015-08-07,0.07999521805671983
2015-08-10,0.12246590832489945
2015-08-11,0.2391753175623025
2015-08-12,-0.01716893457883716
2015-08-13,-0.09864930965440326
2015-08-14,-0.12421783603718459
2015-08-17,-0.03810279190375752
2015-08-18,-0.030086350615730496
2015-08-19,0.10833536129439816
2015-08-20,-0.06929031310102843
2015-08-21,-0.12846557347016746
2015-08-24,0.10501016017905326
