datetime,s0,s1,s2,s3
2015-03-17,0.05749626641173362,0.05749626641173362,0.05749626641173362,0.05749626641173362
2015-03-18,0.07342310027113949,0.07342310027113949,0.07342310027113949,0.07342310027113949
2015-03-19,-0.13840660764080834,-0.13840660764080834,-0.13840660764080834,-0.13840660764080834
2015-03-20,0.15673750597765726,0.15673750597765726,0.15673750597765726,0.15673750597765726
2015-03-23,0.16566822138067322,0.16566822138067322,0.16566822138067322,0.16566822138067322
2015-03-24,0.21257697604346548,0.21257697604346548,0.21257697604346548,0.21257697604346548
2015-03-25,-0.03628368355468409,-0.03628368355468409,-0.03628368355468409,-0.03628368355468409
2015-03-26,0.16452050226588166,0.16452050226588166,0.16452050226588166,0.16452050226588166
2015-03-27,0.10599037727023515,0.10599037727023515,0.10599037727023515,0.10599037727023515
2015-03-30,0.17784358280493673,0.17784358280493673,0.17784358280493673,0.17784358280493673
2015-03-31,0.15816812871631103,0.15816812871631103,0.15816812871631103,0.15816812871631103
2015-04-01,-0.042051675608034855,-0.042051675608034855,-0.042051675608034855,-0.042051675608034855
2015-04-02,0.06761965310057642,0.06761965310057642,0.06761965310057642,0.06761965310057642
2015-04-03,0.040003757362773375,0.040003757362773375,0.040003757362773375,0.040003757362773375
2015-04-07,-0.05005305203575234,-0.05005305203575234,-0.05005305203575234,-0.05005305203575234
2015-04-08,0.24009167967700845,0.24009167967700845,0.24009167967700845,0.24009167967700845
2015-04-09,0.03050150163300287,0.03050150163300287,0.03050150163300287,0.03050150163300287
2015-04-10,0.013654286911471167,0.013654286911471167,0.013654286911471167,0.013654286911471167
2015-04-13,-0.059322334328318016,-0.059322334328318016,-0.059322334328318016,-0.059322334328318016
2015-04-14,0.04058580573708428,0.04058580573708428,0.04058580573708428,0.04058580573708428
2015-04-15,-0.006388751162325089,-0.006388751162325089,-0.006388751162325089,-0.006388751162325089
2015-04-16,-0.06354775701948252,-0.06354775701948252,-0.06354775701948252,-0.06354775701948252
2015-04-17,0.4794567350531075,0.4794567350531075,0.4794567350531075,0.4794567350531075
2015-04-20,0.2127877421565052,0.2127877421565052,0.2127877421565052,0.2127877421565052
2015-04-21,-0.010749022767992037,-0.010749022767992037,-0.010749022767992037,-0.010749022767992037
2015-04-22,0.10080175490943652,0.10080175490943652,0.10080175490943652,0.10080175490943652
2015-04-23,-0.1591631270550575,-0.1591631270550575,-0.1591631270550575,-0.1591631270550575
2015-04-24,0.0592514249189516,0.0592514249189516,0.0592514249189516,0.0592514249189516
2015-04-27,0.12072240233722853,0.12072240233722853,0.12072240233722853,0.12072240233722853
2015-04-28,0.15441534003431703,0.15441534003431703,0.15441534003431703,0.15441534003431703
2015-04-29,0.09662130752579486,0.09662130752579486,0.09662130752579486,0.09662130752579486
2015-04-30,0.2827019254085523,0.2827019254085523,0.2827019254085523,0.2827019254085523
2015-05-04,0.08654745324958578,0.08654745324958578,0.08654745324958578,0.08654745324958578
2015-05-05,0.15469484110267182,0.15469484110267182,0.15469484110267182,0.15469484110267182
2015-05-06,0.05376677927551046,0.05376677927551046,0.05376677927551046,0.05376677927551046
2015-05-07,0.2982329608773768,0.2982329608773768,0.2982329608773768,0.2982329608773768
2015-05-08,-0.0984666240602127,-0.0984666240602127,-0.0984666240602127,-0.0984666240602127
2015-05-11,-0.03368343297710579,-0.03368343297710579,-0.03368343297710579,-0.03368343297710579
2015-05-12,-0.033051420088438165,-0.033051420088438165,-0.033051420088438165,-0.033051420088438165
2015-05-13,0.040221983357593465,0.040221983357593465,0.040221983357593465,0.040221983357593465
2015-05-14,0.14733746219762267,0.14733746219762267,0.14733746219762267,0.14733746219762267
2015-05-15,0.2810178628839557,0.2810178628839557,0.2810178628839557,0.2810178628839557
2015-05-18,0.09399656282549329,0.09399656282549329,0.09399656282549329,0.09399656282549329
2015-05-19,-0.021351577095037138,-0.021351577095037138,-0.021351577095037138,-0.021351577095037138
2015-05-20,0.12116244786085734,0.12116244786085734,0.12116244786085734,0.12116244786085734
2015-05-21,-0.04854234656783159,-0.04854234656783159,-0.04854234656783159,-0.04854234656783159
2015-05-22,-0.13515963842980855,-0.13515963842980855,-0.13515963842980855,-0.13515963842980855
2015-05-25,-0.06526066887410162,-0.06526066887410162,-0.06526066887410162,-0.06526066887410162
2015-05-26,0.21024878079765122,0.21024878079765122,0.21024878079765122,0.21024878079765122
2015-05-27,-0.06232475630335078,-0.06232475630335078,-0.06232475630335078,-0.06232475630335078
2015-05-28,-0.19403457856012601,-0.19403457856012601,-0.19403457856012601,-0.19403457856012601
2015-05-29,-0.15581895441836152,-0.15581895441836152,-0.15581895441836152,-0.15581895441836152
2015-06-01,0.04373231508161454,0.04373231508161454,0.04373231508161454,0.04373231508161454
2015-06-02,0.10130616829466436,0.10130616829466436,0.10130616829466436,0.10130616829466436
2015-06-03,0.14179081344131275,0.14179081344131275,0.14179081344131275,0.14179081344131275
2015-06-04,0.12535458120208792,0.12535458120208792,0.12535458120208792,0.12535458120208792
2015-06-05,-0.10425734293258114,-0.10425734293258114,-0.10425734293258114,-0.10425734293258114
2015-06-17,0.10377930801495033,0.10377930801495033,0.10377930801495033,0.10377930801495033
2015-06-18,-0.062115877684467205,-0.062115877684467205,-0.062115877684467205,-0.062115877684467205
2015-06-19,0.03758614889623416,0.03758614889623416,0.03758614889623416,0.03758614889623416
2015-06-23,0.06376667483459326,0.06376667483459326,0.06376667483459326,0.06376667483459326
2015-06-24,-0.09777146677620555,-0.09777146677620555,-0.09777146677620555,-0.09777146677620555
2015-06-25,-0.30657281115115537,-0.30657281115115537,-0.30657281115115537,-0.30657281115115537
2015-06-26,0.1787366812988055,0.1787366812988055,0.1787366812988055,0.1787366812988055
2015-06-29,-0.15253694332799964,-0.15253694332799964,-0.15253694332799964,-0.15253694332799964
2015-06-30,0.2144492062898208,0.2144492062898208,0.2144492062898208,0.2144492062898208
2015-07-01,0.047315816984409786,0.047315816984409786,0.047315816984409786,0.047315816984409786
2015-07-02,-0.53587818395287,-0.53587818395287,-0.53587818395287,-0.53587818395287
2015-07-03,-0.23238259152936405,-0.23238259152936405,-0.23238259152936405,-0.23238259152936405
2015-07-06,0.02299343199549133,0.02299343199549133,0.02299343199549133,0.02299343199549133
2015-07-07,0.1572653211734329,0.1572653211734329,0.1572653211734329,0.1572653211734329
2015-07-08,0.3892155074339396,0.3892155074339396,0.3892155074339396,0.3892155074339396
2015-07-09,-0.04134555681374744,-0.04134555681374744,-0.04134555681374744,-0.04134555681374744
2015-07-10,-0.14203584342374576,-0.14203584342374576,-0.14203584342374576,-0.14203584342374576
2015-07-13,0.2863444178382523,0.2863444178382523,0.2863444178382523,0.2863444178382523
2015-07-14,-0.008363807177718856,-0.008363807177718856,-0.008363807177718856,-0.008363807177718856
2015-07-15,0.20490820879115051,0.20490820879115051,0.20490820879115051,0.20490820879115051
2015-07-16,-0.39949591881324764,-0.39949591881324764,-0.39949591881324764,-0.39949591881324764
2015-07-17,-0.022306898379660378,-0.022306898379660378,-0.022306898379660378,-0.022306898379660378
2015-07-20,0.0339902624274671,0.0339902624274671,0.0339902624274671,0.0339902624274671
2015-07-21,-0.038503859300880836,-0.038503859300880836,-0.038503859300880836,-0.038503859300880836
2015-07-22,-0.0703589058172135,-0.0703589058172135,-0.0703589058172135,-0.0703589058172135
2015-07-23,0.03684230131915643,0.03684230131915643,0.03684230131915643,0.03684230131915643
2015-07-24,-0.0014355451572577319,-0.0014355451572577319,-0.0014355451572577319,-0.0014355451572577319
2015-07-27,0.5226678420284003,0.5226678420284003,0.5226678420284003,0.5226678420284003
2015-07-28,0.23756311379903455,0.23756311379903455,0.23756311379903455,0.23756311379903455
2015-07-29,0.16273771057907618,0.16273771057907618,0.16273771057907618,0.16273771057907618
2015-07-30,0.061829868736681906,0.061829868736681906,0.061829868736681906,0.061829868736681906
2015-07-31,0.4259494366181475,0.4259494366181475,0.4259494366181475,0.4259494366181475
2015-08-03,0.20820596185972304,0.20820596185972304,0.20820596185972304,0.20820596185972304
2015-08-04,0.06402463020482492,0.06402463020482492,0.06402463020482492,0.06402463020482492
2015-08-05,0.4582696049195603,0.4582696049195603,0.4582696049195603,0.4582696049195603
2015-08-06,0.45821468867598425,0.45821468867598425,0.45821468867598425,0.45821468867598425
2015-08-07,0.01582217546546259,0.01582217546546259,0.01582217546546259,0.01582217546546259
2015-08-10,-0.03898846579138641,-0.03898846579138641,-0.03898846579138641,-0.03898846579138641
2015-08-11,0.2619109914938749,0.2619109914938749,0.2619109914938749,0.2619109914938749
2015-08-12,0.12725066193612805,0.12725066193612805,0.12725066193612805,0.12725066193612805
2015-08-13,-0.039666338396519896,-0.039666338396519896,-0.039666338396519896,-0.039666338396519896
2015-08-14,0.10252553950736214,0.10252553950736214,0.10252553950736214,0.10252553950736214
2015-08-17,-0.11283395519835235,-0.11283395519835235,-0.11283395519835235,-0.11283395519835235
2015-08-18,0.2980660732921072,0.2980660732921072,0.2980660732921072,0.2980660732921072
2015-08-19,0.19460104226691163,0.19460104226691163,0.19460104226691163,0.19460104226691163
2015-08-20,-0.07059892065938929,-0.07059892065938929,-0.07059892065938929,-0.07059892065938929
2015-08-21,0.136690720955045,0.136690720955045,0.136690720955045,0.136690720955045
2015-08-24,0.15072029664187425,0.15072029664187425,0.15072029664187425,0.15072029664187425
2015-08-25,0.12514284182446023,0.12514284182446023,0.12514284182446023,0.12514284182446023
2015-08-26,-0.10426008304709267,-0.10426008304709267,-0.10426008304709267,-0.10426008304709267
2015-08-27,0.08201002422830088,0.08201002422830088,0.08201002422830088,0.08201002422830088
2015-08-28,0.07886078983197259,0.07886078983197259,0.07886078983197259,0.07886078983197259
2015-08-31,-0.05497340686998304,-0.05497340686998304,-0.05497340686998304,-0.05497340686998304
2015-09-01,0.027728059465188984,0.027728059465188984,0.027728059465188984,0.027728059465188984
2015-09-02,0.20817074724331056,0.20817074724331056,0.20817074724331056,0.20817074724331056
2015-09-07,-0.14956024261289858,-0.14956024261289858,-0.14956024261289858,-0.14956024261289858
2015-09-08,0.2531866001836004,0.2531866001836004,0.2531866001836004,0.2531866001836004
2015-09-09,0.026967978809014394,0.026967978809014394,0.026967978809014394,0.026967978809014394
2015-09-10,0.13234047617247052,0.13234047617247052,0.13234047617247052,0.13234047617247052
2015-09-11,0.2815010628790371,0.2815010628790371,0.2815010628790371,0.2815010628790371
2015-09-14,0.403650423102511,0.403650423102511,0.403650423102511,0.403650423102511
2015-09-15,0.10331629344389594,0.10331629344389594,0.10331629344389594,0.10331629344389594
2015-09-16,0.2872526526079398,0.2872526526079398,0.2872526526079398,0.2872526526079398
2015-09-17,0.5381504455000048,0.5381504455000048,0.5381504455000048,0.5381504455000048
2015-09-18,0.18798167632062276,0.18798167632062276,0.18798167632062276,0.18798167632062276
2015-09-21,0.07582664061934737,0.07582664061934737,0.07582664061934737,0.07582664061934737
2015-09-22,0.17020752544664855,0.17020752544664855,0.17020752544664855,0.17020752544664855
2015-09-23,-0.07950665129548698,-0.07950665129548698,-0.07950665129548698,-0.07950665129548698
2015-09-24,0.11595252379440278,0.11595252379440278,0.11595252379440278,0.11595252379440278
2015-09-25,-0.21481714886375988,-0.21481714886375988,-0.21481714886375988,-0.21481714886375988
2015-09-28,0.174327123230065,0.174327123230065,0.174327123230065,0.174327123230065
2015-09-29,0.28058977518831535,0.28058977518831535,0.28058977518831535,0.28058977518831535
2015-09-30,0.2926090334867896,0.2926090334867896,0.2926090334867896,0.2926090334867896
2015-10-08,0.1538010846520979,0.1538010846520979,0.1538010846520979,0.1538010846520979
2015-10-09,0.0832206400551236,0.0832206400551236,0.0832206400551236,0.0832206400551236
2015-10-12,-0.020376631202408173,-0.020376631202408173,-0.020376631202408173,-0.020376631202408173
2015-10-13,0.11333451390118772,0.11333451390118772,0.11333451390118772,0.11333451390118772
2015-10-14,-0.08600059623923212,-0.08600059623923212,-0.08600059623923212,-0.08600059623923212
2015-10-26,0.031066055738547295,0.031066055738547295,0.031066055738547295,0.031066055738547295
2015-10-27,-0.08025272091579995,-0.08025272091579995,-0.08025272091579995,-0.08025272091579995
2015-10-28,0.04813835733842666,0.04813835733842666,0.04813835733842666,0.04813835733842666
2015-10-29,0.0836411864243272,0.0836411864243272,0.0836411864243272,0.0836411864243272
2015-10-30,0.18205397257643866,0.18205397257643866,0.18205397257643866,0.18205397257643866
2015-11-02,0.31371603178286867,0.31371603178286867,0.31371603178286867,0.31371603178286867
2015-11-03,0.2432577246945184,0.2432577246945184,0.2432577246945184,0.2432577246945184
2015-11-04,-0.13273339847985116,-0.13273339847985116,-0.13273339847985116,-0.13273339847985116
2015-11-05,0.031632032113895564,0.031632032113895564,0.031632032113895564,0.031632032113895564
2015-11-06,0.05159969526680695,0.05159969526680695,0.05159969526680695,0.05159969526680695
2015-11-09,0.033751226847433854,0.033751226847433854,0.033751226847433854,0.033751226847433854
2015-11-10,0.05287606939853685,0.05287606939853685,0.05287606939853685,0.05287606939853685
2015-11-11,0.061296258234470415,0.061296258234470415,0.061296258234470415,0.061296258234470415
2015-11-12,-0.11903756124728346,-0.11903756124728346,-0.11903756124728346,-0.11903756124728346
2015-11-13,0.17161531800645913,0.17161531800645913,0.17161531800645913,0.17161531800645913
2015-11-16,0.26578041106527756,0.26578041106527756,0.26578041106527756,0.26578041106527756
2015-11-17,0.14317186156387168,0.14317186156387168,0.14317186156387168,0.14317186156387168
2015-11-18,0.022602015765512667,0.022602015765512667,0.022602015765512667,0.022602015765512667
2015-11-19,0.18325599664251457,0.18325599664251457,0.18325599664251457,0.18325599664251457
2015-11-20,0.19649030712335722,0.19649030712335722,0.19649030712335722,0.19649030712335722
2015-11-23,0.06453839313812768,0.06453839313812768,0.06453839313812768,0.06453839313812768
2015-11-24,0.27265264973900516,0.27265264973900516,0.27265264973900516,0.27265264973900516
2015-11-25,0.1941565664316846,0.1941565664316846,0.1941565664316846,0.1941565664316846
2015-11-26,0.09896250880971626,0.09896250880971626,0.09896250880971626,0.09896250880971626
2015-11-27,-0.051429521826340134,-0.051429521826340134,-0.051429521826340134,-0.051429521826340134
2015-11-30,0.1706375627969016,0.1706375627969016,0.1706375627969016,0.1706375627969016
2015-12-01,0.19548716841860403,0.19548716841860403,0.19548716841860403,0.19548716841860403
2015-12-02,-0.010634064210002679,-0.010634064210002679,-0.010634064210002679,-0.010634064210002679
2015-12-03,-0.13088755381191014,-0.13088755381191014,-0.13088755381191014,-0.13088755381191014
2015-12-04,-0.03463605719103691,-0.03463605719103691,-0.03463605719103691,-0.03463605719103691
2015-12-07,0.0347026737793103,0.0347026737793103,0.0347026737793103,0.0347026737793103
2015-12-08,0.14333606596377343,0.14333606596377343,0.14333606596377343,0.14333606596377343
2015-12-09,0.05712684772919024,0.05712684772919024,0.05712684772919024,0.05712684772919024
2015-12-10,0.20477338852441343,0.20477338852441343,0.20477338852441343,0.20477338852441343
2015-12-11,0.38457665779219186,0.38457665779219186,0.38457665779219186,0.38457665779219186
2015-12-14,0.10408846521505466,0.10408846521505466,0.10408846521505466,0.10408846521505466
2015-12-15,0.054664235440226194,0.054664235440226194,0.054664235440226194,0.054664235440226194
2015-12-16,-0.06011072865986316,-0.06011072865986316,-0.06011072865986316,-0.06011072865986316
2015-12-17,0.016004006633367665,0.016004006633367665,0.016004006633367665,0.016004006633367665
2015-12-18,0.15940639517179295,0.15940639517179295,0.15940639517179295,0.15940639517179295
2015-12-21,-0.005254596462833432,-0.005254596462833432,-0.005254596462833432,-0.005254596462833432
2015-12-22,0.02601485462975017,0.02601485462975017,0.02601485462975017,0.02601485462975017
2015-12-23,0.06062181610889016,0.06062181610889016,0.06062181610889016,0.06062181610889016
2015-12-24,0.18081928938268688,0.18081928938268688,0.18081928938268688,0.18081928938268688
2015-12-25,0.11709112588661354,0.11709112588661354,0.11709112588661354,0.11709112588661354
2015-12-28,0.14048243599566823,0.14048243599566823,0.14048243599566823,0.14048243599566823
2015-12-29,-0.0592667388596338,-0.0592667388596338,-0.0592667388596338,-0.0592667388596338
