datetime,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
2015-01-05,-0.0018053001501444398,-0.002337178061153488,-0.007055154438056131,0.0030196783982525473,0.06189906923830583,-0.012564802286487873,-0.017276512770465175,-0.009535243057083823,-0.046355316857580146,0.005613999065226903,0.04146623340463925,-0.022504677429019904,-0.0036019244485460955,-0.007337119619696632,0.01986962845803081,-0.04245937743330635,-0.020573095436841594,0.00576197053661773,0.0029189421196835477,-0.0015389997008173,0.00340310284610728,0.0270915520462538,0.00507585526129251,0.09166591656779996
2015-01-06,0.21024131795074863,0.2047116092839758,0.22050551501146376,0.21408378075361204,0.12161652131542913,0.23950863509415143,0.3141016189046356,0.13524836289852604,0.24217833688301563,0.19588933924409677,0.08080221858925413,0.19529953513437864,0.15525684162780284,0.22790521909415634,0.1811333754166572,0.25544397103049493,0.16735632585618773,0.21132364863087186,0.16737781191462822,0.0150248937237442,0.21070385848354997,0.05175094258291785,0.18153476332158944,0.02885459593291948
2015-01-07,0.19362755037106932,0.17366349302116038,0.23261726325457366,0.2511052579610286,0.1311782691523337,0.211412817128653,0.23472592417379362,0.3009865384431284,0.21889188437539767,0.23216595256914785,0.2551303195391867,0.2350632145063476,0.22548168828426304,0.24788215543382275,0.2330680968673933,0.17192551751692547,0.2443961859006236,0.25700092122793367,0.21296521138909233,0.2696113814265176,0.27814859571372147,0.21360687404437534,0.21945626126848294,0.2913429927822433
2015-01-08,-0.17520087828179443,-0.1572585673986215,-0.12823772121975804,-0.16929578038424592,-0.3336297168876353,-0.22020667481149236,-0.0584957267387816,-0.18885974591185437,-0.19980211909220744,-0.198428930183901,-0.3103775654960884,-0.17424147760717743,-0.18058952412063806,-0.1619717045484545,-0.18074713478157742,-0.08947272847551153,-0.21933571926312115,-0.12262037122612629,-0.1988848925241109,-0.2928690454228403,-0.1502979118635893,-0.29245332922999573,-0.10287806947665984,-0.27552825779609647
2015-01-09,-0.12167591161532759,-0.08237126932751099,-0.088811083058184,-0.15000326797982524,-0.25302382854004507,-0.135971262841964,-0.08927122309916886,-0.19541472477736366,-0.17662674652537275,-0.17401332284002796,-0.23654084417920848,-0.09861356872134201,-0.08465145525378069,-0.1502525403192909,-0.16642136997096363,-0.05631193344496461,-0.2090669772219912,-0.10983559475977266,-0.1163782184218425,-0.23246685156128183,-0.1594770481082621,-0.21153489265176276,-0.1519344726308431,-0.1972221281420823
2015-01-12,0.23873905893679775,0.18997222006268397,0.20647416150970166,0.25110287259799785,0.2235543149553833,0.2102692740916914,0.23502218626221796,0.2111652164460568,0.20680620404358788,0.23330711024307865,0.26998540634974577,0.24271832154476464,0.22000203232992813,0.24702247059752536,0.22381575074355808,0.24507028949312534,0.22235018369743959,0.23790847552947605,0.231699375560325,0.24166208279473003,0.22501558834804636,0.2532492222531043,0.18917360051997487,0.25609639156665737
2015-01-13,0.3175934358635009,0.30287717718133395,0.3124019317632856,0.3359826765404811,0.3468809231555627,0.31479826746401907,0.19592799447796488,0.42647094604096203,0.3623070658756933,0.34082734885601923,0.35979384738645104,0.33724501065637613,0.2407446721730875,0.38282691281177667,0.26857708801636626,0.2390820741406256,0.38479197487654304,0.31945640439054934,0.34309535202569613,0.36937585068114176,0.3103729419692941,0.47426646508893744,0.37398580327444997,0.3518004958702677
2015-01-14,-0.14127074013561383,-0.13722134785454168,-0.13120784765391552,-0.13075176624242812,-0.16095189343007085,-0.16814185467748352,-0.15789958289586964,-0.21201249739459407,-0.15027071485079133,-0.18152040177198242,-0.19537077367397193,-0.181410675072566,-0.15281494305943383,-0.17602357120382578,-0.1524681112747567,-0.1337768836380783,-0.20165048038883446,-0.1688226372864715,-0.15735905963309224,-0.15769921240128312,-0.23778348250666254,-0.22141655260718765,-0.19528967133092504,-0.1647565474641838
2015-01-15,0.33692158794489174,0.11608270369379178,0.2620160097786428,0.16592841870662814,-0.16567175905130876,0.16169244991644172,0.13437783771592302,0.07200014266903743,0.2774148661128603,0.051904535139966276,0.00483508231424645,0.029428861173398345,0.23330675962006478,0.0684375138572194,-0.04404376083272954,0.26242473726730164,0.2343138776478391,0.18204977799544417,0.22616728329251898,0.24259639317273674,0.07123450161274669,0.026584156411529974,0.0803824301162846,0.039652109284480874
2015-01-16,-0.05010891776068048,-0.00577472592223843,-0.024089634774268898,0.007390116451274579,-0.19192396313655632,-0.05519512052292244,0.10717319671165072,-0.07728786943659256,-0.045125137939635046,-0.10179996871890269,-0.08717710565306258,-0.09188687398201281,0.00983910922407263,-0.0713020317579114,0.07278318798519116,0.026961333050263932,-0.0881292775134567,-0.04846581278873232,-0.12253519192019617,-0.13618491654709136,-0.05216653440052989,-0.12543821956643958,-0.07293140000598143,-0.23227378206487534
2015-01-19,0.31289056992987746,0.27424586295669723,0.27415747682177904,0.2694644895919927,0.38999541999120213,0.2343211396990412,0.09585561552664663,0.24917950639631473,0.3299408153779311,0.2504880107738633,0.3243776021255622,0.15923918773385967,0.17817476057219228,0.25038063257689663,0.27328846823907144,0.16633929708430947,0.22804182831225284,0.2745526578051734,0.3685660433131128,0.3274786649749219,0.2488189007053677,0.2921405247019854,0.26587888567242063,0.23688945085914215
2015-01-20,-0.039342722473777215,0.0011006780954588213,0.09180747629658943,0.10275029294522788,-0.02146371489456971,0.03276030335842267,0.05134906871711134,0.10661595117364639,0.026191661170503467,-0.018124040074307415,0.008966073578229044,0.1062754642527445,0.051451165590069625,0.048495030588944645,0.12063766508752112,0.04554086372031041,0.08900362554693718,0.021012028487939757,0.028399167775454738,-0.044928036465999306,0.0767579051894141,0.03570364549835771,0.052417272626472576,0.04712988469003964
2015-01-21,0.10626588502344621,0.09713520390256233,0.10852284650975835,0.12061213007607383,0.2088717726595079,0.15381608298228747,0.06113649598386716,-0.02999465896802506,0.19848000754267506,0.219943037190467,0.17870908396670068,0.10386770968351043,0.0027005304376769472,0.1466235250998129,0.18291646954975174,0.06818242763505307,0.14220456475349302,0.12664594710390153,0.035945322193544786,0.03694661206157295,0.17651215066903692,0.04223745724629377,0.14141780185473282,0.052887540388047896
2015-01-22,0.10140732684965731,0.0479716620576451,0.183784979647782,0.14296467078903624,-0.09039853338726181,0.0514681664233067,0.03366696703231013,0.06776695771064489,0.09412795575311002,0.031920206320131546,0.037842339123168776,0.13444539042361936,0.11483777149435585,0.04423378802476772,0.04077631047450559,0.10540894260953361,0.04784438989532329,0.10700034179544045,0.04673125563189143,-0.03139197713080758,-0.013135879190887318,0.08760600316944281,0.04081036572106436,-0.06788503247061142
2015-01-23,0.2096580872767148,0.21554204655618825,0.15149331575152059,0.1419835759869997,0.045172186440628745,0.14877459542717134,0.1908920039954406,0.15918770511577246,0.17250503102271966,0.20700849738500893,0.1367933811917055,0.21298225242218644,0.2187099916848323,0.24946835991142627,0.19507599427290034,0.16200827597077783,0.09642170055951282,0.24236465442182487,0.12172073273347496,0.21417395283401774,0.1521196719134782,0.16416312813990053,0.19126644000427778,0.15872544147542747
2015-01-26,0.22322730476519667,0.2374917738576579,0.22206561970682337,0.1956588109826227,0.16313408950288885,0.2133965265075521,0.27865655871097733,0.22733969939369486,0.2168358228048962,0.24274125199733815,0.1622046430500014,0.1731690606022213,0.1879811601351609,0.21799996801798865,0.19622661469179797,0.27987777951355364,0.22292273761096834,0.21041285086419084,0.19692333050825567,0.1706582266958769,0.22329274488072554,0.16041807869296898,0.22107909766445213,0.2514777534359136
2015-01-27,0.04408592738288598,0.03971166644489003,0.005107403141408463,0.08242310437634338,0.04943852288524974,0.044770128509285564,0.053563452167219645,0.021328813547766837,0.059174388379586954,0.03423075279533318,0.05380353128132285,0.0358343644033288,0.027517303166475715,0.04444312419869672,0.05848799586167931,0.06304000299977196,0.0938073832606184,0.0436617713821073,0.03345816554477592,0.024300583920616292,0.05178696411803409,0.09719770941150377,0.055819124492830254,0.03198043720452001
2015-01-28,-0.02183426086819192,-0.04661717607422359,0.011729986586914707,-0.0381734152794385,-0.056321733935399104,-0.04127817777139757,-0.01183737308783755,-0.03357319633018353,-0.04286014002110354,-0.011061306754779406,-0.0974791018932585,-0.06921209132395231,0.028241158263528437,-0.0847349094642947,-0.06559227135534479,-0.004342690210930744,0.011208466033821822,-0.05329999711776465,-0.024569136523638974,-0.023628013161384607,-0.057647658925960334,-0.02160755603291036,-0.056547444451227676,-0.13028965520299923
2015-01-29,0.12802166950266017,0.046378995010001596,0.10249183456458062,0.07793932755267328,0.04985427364955915,0.13640569130880295,0.11724694936670325,0.12556666997801175,0.08126616085571894,0.08906418778862611,0.07136026037965142,0.20019674658560188,0.2230070930999687,0.09952920724790086,0.04003502908059245,0.06795330175960526,0.10636723743605601,0.13297562444686323,0.08516190902712234,0.1643719387073991,0.08875599417119787,0.06255802963054367,0.03664163399383165,0.12312498281010638
2015-01-30,0.2946954891498441,0.28117034620491593,0.33012037650661147,0.2902359952253447,0.33002740823862026,0.26796238911548725,0.29132377367649354,0.3493762425806037,0.3026112151549588,0.29562517182975645,0.36894134000588225,0.32288674923777466,0.3253188389009464,0.3433338023176867,0.277163761864053,0.35698522301699864,0.30367463293695485,0.30344345515826004,0.31381861443477926,0.32892372077904514,0.30972403339105836,0.34584145977088343,0.33723916062087084,0.3107809881383812
2015-02-02,-0.08194239798231212,-0.11139306899110771,-0.10394936441500469,-0.06802022191973729,-0.09475441927324305,-0.1104464793425587,-0.06779277193853393,-0.14052033844193001,-0.07205292251543338,-0.09239913121651985,-0.09793548748030236,-0.07605007628346601,-0.0841786165953234,-0.11226061044946804,-0.06301831096697905,-0.08103359237435644,-0.11395641785030874,-0.09159771182919789,-0.06568283156645303,-0.08994291999873812,-0.1016482666270272,-0.12521531620948173,-0.08407123037468969,-0.034363342023573516
2015-02-03,-0.05663167087986337,-0.14758037037765076,-0.13005024878415158,-0.10846283004627175,-0.09381601687698679,-0.11746062205200654,-0.08036090558542318,-0.1376127829957852,-0.12734800819272074,-0.1560142935345546,-0.06498145653838143,-0.14724332835195336,-0.13627789976116175,-0.16954074948849213,-0.06766450787579444,-0.07999630975908482,-0.10260469521714292,-0.08179222712228994,-0.14550940704019039,-0.053084119047340374,-0.12846344508652513,-0.03135450301686703,-0.12775737894510067,-0.07417360124506582
2015-02-04,0.17138325537307209,0.19789560799594816,0.10858976656696151,0.09361406490307243,0.10375383984071067,0.14163875108262305,0.1658535649306882,0.10819614176348176,0.1477084455522807,0.1779240695293946,0.1338794221440286,0.1201692242233269,0.13104286340395266,0.12511511987904989,0.1893822415431878,0.141803335453578,0.15764673379363772,0.14693792499946912,0.08786566667925513,0.20899041511302907,0.0929298957915242,0.18224139557706087,0.1070105930585012,0.15707548579758776
2015-02-05,0.21145680407779896,0.24983009216767216,0.21184231814686622,0.27904600649952316,0.26298087011784443,0.24945860126512492,0.23682889466037976,0.24549890187671575,0.2657700041325319,0.24146441226686657,0.2795717522337904,0.26642220438594433,0.24743016252903086,0.23158177017724893,0.2690971849047497,0.2862241456145039,0.2635472092288801,0.23702521899165968,0.2764379435472693,0.25160020941524,0.21554640227186708,0.23774163058650574,0.25870306626785017,0.3123798113789475
2015-02-06,0.3273925280255999,0.3391612726988597,0.2995935259613579,0.31193559748840166,0.3022324200550671,0.29403401474238283,0.2903725793117231,0.3168109242021676,0.31868634647040917,0.32031258001783836,0.31756138230333747,0.30989196078386705,0.3337186440036699,0.343651971561159,0.33678626801452144,0.3330356644729327,0.3332568977859944,0.30772204275466547,0.33073970611395853,0.3410538056046038,0.33632813672026196,0.3599870874935605,0.30515689309864347,0.3605924666683
2015-02-09,0.04132806544086497,0.06641941657830637,0.01268377319816796,0.045271921650768834,0.05164875442135342,0.06407440796657547,0.07915693457816149,0.06127317106070205,0.04640465962354738,0.05870956812103282,0.08313887006459707,0.04478074718512571,0.04444598696295775,0.05771516878578083,0.0593868008239068,0.05162441260534265,0.09173321817295514,0.08744905855505908,0.05861051380043452,0.1277036740106569,0.058118857318632776,0.0760505814438758,0.05708758374724565,0.04466289423434088
2015-02-10,0.04837996792091713,0.09671173638089457,0.03669015265921219,0.091744540933754,0.05763209544559685,0.07858367812416946,0.10014257401058226,0.0945020320941141,0.07212278138250765,0.051008043528654165,0.042905232150081546,0.10487455608833712,0.06344109447804926,0.11725338264417504,0.03486580306264461,0.11220135614578061,0.0917100783191821,0.09189420025997176,0.07489810634341547,0.07620382974027189,0.16492023954048932,0.045921072421078436,0.050841514391107505,0.06304465391182024
2015-02-11,0.1240464935295409,0.09528660538731842,0.1431706683629911,0.1966428280944665,0.19667849628439443,0.1976343073739495,0.1133766437141421,0.22685474896855215,0.15008885120130877,0.13005561952726308,0.12502640474742566,0.17267814248600025,0.18401652986126435,0.27563364970910587,0.11654315957537864,0.1410995033343385,0.14641213562333297,0.1196537631388903,0.1199841758982902,0.098217662994774,0.18846975157402243,0.179688146813254,0.1358271182596546,0.15995062371381347
2015-02-12,0.02635774657276633,0.1676079973703121,0.030116251663733724,0.07434418517847202,0.14836988599188927,0.12620064710082943,0.1282162538087219,0.0909311820563472,0.062036274104474876,0.06365986259544212,0.10259871554617461,0.08632387230438521,0.11106095226109303,0.15541598733436238,0.1602667866620543,0.19011519979248506,0.17677830177145318,0.009111866902965927,0.01711683019466353,0.15970529970042105,0.23176214380448598,0.14750014122738192,0.08423862757783399,0.13383161040420585
2015-02-13,0.13452576105070388,-0.02329297253874517,0.1080824580787915,0.036447144486659214,-0.08400672289875755,0.00507494325746902,-0.07347364900708021,-0.003690648734204605,0.08620848382573242,0.08665240278670963,0.03823776222827736,-0.00030124793768811263,-0.0016421627579254396,-0.016624548190081107,0.006565759051499952,-0.03344960700748742,0.07371464735723071,0.0404708529407718,0.06055179946871123,-0.016796139015388258,-0.07639454901090416,-0.009151189351914411,0.015742976225230614,0.05446996510431347
2015-02-16,-0.029462205336989712,0.015865747511163427,0.06917188278746024,0.08374199506621367,-0.05240767393953631,0.017913313905239935,-0.0534160329076173,0.03742110747893681,0.01069091869600209,0.07476316578446764,-0.051160239422617756,0.022862563371901314,0.03139409001388675,0.012555322371211111,-0.06357481570459386,0.02458043687201635,0.06055745091482952,0.03602714278692427,0.012842598635540112,-0.003711455092841123,0.028297676050716442,0.014205714869638125,-0.043953268442337184,0.10194065720716294
2015-02-17,-0.10536899682531106,-0.282744286754772,-0.10710037153298575,-0.19174878485787378,-0.1925238546045166,-0.15280635017456276,-0.28578286864708297,-0.11162353975593099,-0.23912444111286532,-0.15888737002757605,-0.14478958398913808,-0.14991429888111948,-0.2640462111255636,-0.26993442755901403,-0.1859916747497261,-0.1589683474637925,-0.17617412462558413,-0.16451722987881223,-0.15053126982372073,-0.16154034508076132,-0.23201385099938623,-0.04086468477635301,-0.18333484362814959,-0.14052862841679836
